0 time
1 404
2 401
3 461
4 8046
5 337960
6 526540
7 432
8 460
9 12192
10 12192
11 12196
12 12194
13 418
14 12193
15 404
16 406
17 411
18 400
19 523
20 404
21 400
22 405
23 409
24 401
25 412
26 409
27 430
28 400
29 400
30 400
31 400
32 403
33 407
34 413
35 407
36 419
37 400
38 398
39 397
40 419
41 400
42 400
43 403
44 18863
45 147663
