0 time
1 409
2 457
3 415
4 400
5 400
6 400
7 400
8 399
9 403
10 403
11 632
12 451
13 410
14 422
15 411
16 417
17 417
18 596
19 447
20 488
21 984
22 710
23 458
24 412
25 1130
26 400
27 441
28 421
29 415
30 404
31 451
32 406
33 405
34 404
35 407
36 406
37 403
38 400
39 404
40 403
41 402
42 404
43 421
44 406
45 402
46 412
47 413
48 416
49 408
50 470
51 444
52 452
53 422
54 496
55 406
56 481
57 463
58 486
59 457
60 422
61 398
62 397
