0 time
1 408
2 457
3 403
4 402
5 402
6 402
7 402
8 402
9 402
10 403
11 632
12 451
13 410
14 422
15 410
16 416
17 416
18 634
19 452
20 510
21 1042
22 709
23 457
24 412
25 15538
26 402
27 440
28 420
29 414
30 417
31 457
32 406
33 405
34 403
35 407
36 405
37 402
38 402
39 404
40 403
41 402
42 407
43 418
44 417
45 402
46 416
47 413
48 416
49 412
50 469
51 456
52 451
53 422
54 496
55 418
56 496
57 463
58 486
59 456
60 417
61 398
62 397
