0 term
1 0.0000
2 0.001
3 0.008
4 1.105
5 40.539
6 76.351
7 0.003
8 0.016
9 1.168
10 1.150
11 1.155
12 1.156
13 0.001
14 1.163
15 0.001
16 0.001
17 0.003
18 0.0000
19 0.008
20 0.0000
21 0.0000
22 0.001
23 0.001
24 0.001
25 0.001
26 0.001
27 0.002
28 0.0000
29 0.001
30 0.0000
31 0.001
32 0.001
33 0.001
34 0.001
35 0.001
36 0.001
37 0.001
38 0.0000
39 0.0000
40 0.001
41 0.0000
42 0.001
43 0.0000
44 7.992
45 64.469
